Source Label,Source Position,Destination Label,Destination Position,Sample Volume,Diluent Volume
MAVE_Group60_A,A2,IL0 PCR Mix (Abgene),G4,24.00,0.00
MAVE_Group60_A,A2,IL0 PCR Mix (Abgene),H4,24.00,0.00
MAVE_Group60_B,A2,IL0 PCR Mix (Abgene),A5,24.00,0.00
MAVE_Group60_B,A2,IL0 PCR Mix (Abgene),B5,24.00,0.00
MAVE_Group60_B,A2,IL0 PCR Mix (Abgene),C5,24.00,0.00
MAVE_Group60_B,A2,IL0 PCR Mix (Abgene),D5,24.00,0.00
MAVE_Group60_A,F2,IL0 PCR Mix (Abgene),E5,24.00,0.00
MAVE_Group60_A,F2,IL0 PCR Mix (Abgene),F5,24.00,0.00
MAVE_Group60_A,F2,IL0 PCR Mix (Abgene),G5,24.00,0.00
MAVE_Group60_A,F2,IL0 PCR Mix (Abgene),H5,24.00,0.00
MAVE_Group60_A,F2,IL0 PCR Mix (Abgene),A6,24.00,0.00
MAVE_Group60_B,F2,IL0 PCR Mix (Abgene),B6,24.00,0.00
MAVE_Group60_B,F2,IL0 PCR Mix (Abgene),C6,24.00,0.00
MAVE_Group60_B,F2,IL0 PCR Mix (Abgene),D6,24.00,0.00
MAVE_Group60_B,F2,IL0 PCR Mix (Abgene),E6,24.00,0.00
MAVE_Group60_A,F4,IL0 PCR Mix (Abgene),F6,24.00,0.00
MAVE_Group60_A,F4,IL0 PCR Mix (Abgene),G6,24.00,0.00
MAVE_Group60_A,F4,IL0 PCR Mix (Abgene),H6,24.00,0.00
MAVE_Group60_A,F4,IL0 PCR Mix (Abgene),A7,24.00,0.00
MAVE_Group60_A,F4,IL0 PCR Mix (Abgene),B7,24.00,0.00
MAVE_Group60_B,F4,IL0 PCR Mix (Abgene),C7,24.00,0.00
MAVE_Group60_B,F4,IL0 PCR Mix (Abgene),D7,24.00,0.00
MAVE_Group60_B,F4,IL0 PCR Mix (Abgene),E7,24.00,0.00
MAVE_Group60_B,F4,IL0 PCR Mix (Abgene),F7,24.00,0.00
MAVE_Group60_A,A4,IL0 PCR Mix (Abgene),G7,24.00,0.00
MAVE_Group60_A,A4,IL0 PCR Mix (Abgene),H7,24.00,0.00
MAVE_Group60_A,A4,IL0 PCR Mix (Abgene),A8,24.00,0.00
MAVE_Group60_A,A4,IL0 PCR Mix (Abgene),B8,24.00,0.00
MAVE_Group60_A,A4,IL0 PCR Mix (Abgene),C8,24.00,0.00
MAVE_Group60_B,A4,IL0 PCR Mix (Abgene),D8,24.00,0.00
MAVE_Group60_B,A4,IL0 PCR Mix (Abgene),E8,24.00,0.00
MAVE_Group60_B,A4,IL0 PCR Mix (Abgene),F8,24.00,0.00
MAVE_Group60_B,A4,IL0 PCR Mix (Abgene),G8,24.00,0.00
MAVE_Group60_A,F3,IL0 PCR Mix (Abgene),H8,24.00,0.00
MAVE_Group60_A,F3,IL0 PCR Mix (Abgene),A9,24.00,0.00
MAVE_Group60_A,F3,IL0 PCR Mix (Abgene),B9,24.00,0.00
MAVE_Group60_A,F3,IL0 PCR Mix (Abgene),C9,24.00,0.00
MAVE_Group60_A,F3,IL0 PCR Mix (Abgene),D9,24.00,0.00
MAVE_Group60_B,F3,IL0 PCR Mix (Abgene),E9,24.00,0.00
MAVE_Group60_B,F3,IL0 PCR Mix (Abgene),F9,24.00,0.00
MAVE_Group60_B,F3,IL0 PCR Mix (Abgene),G9,24.00,0.00
MAVE_Group60_B,F3,IL0 PCR Mix (Abgene),H9,24.00,0.00
gDNA,B2,IL0 PCR Mix (Abgene),B2,18.27,33.73
gDNA,C2,IL0 PCR Mix (Abgene),C2,20.86,31.14
gDNA,D2,IL0 PCR Mix (Abgene),D2,18.05,33.95
gDNA,E2,IL0 PCR Mix (Abgene),E2,19.91,32.09
gDNA,F2,IL0 PCR Mix (Abgene),F2,16.44,35.56
gDNA,G2,IL0 PCR Mix (Abgene),G2,17.02,34.98
gDNA,H2,IL0 PCR Mix (Abgene),H2,16.53,35.47
gDNA,A3,IL0 PCR Mix (Abgene),A3,14.21,37.79
gDNA,B3,IL0 PCR Mix (Abgene),B3,17.92,34.08
gDNA,C3,IL0 PCR Mix (Abgene),C3,15.14,36.86
gDNA,D3,IL0 PCR Mix (Abgene),D3,14.09,37.91
gDNA,E3,IL0 PCR Mix (Abgene),E3,15.28,36.72
gDNA,F3,IL0 PCR Mix (Abgene),F3,15.65,36.35
gDNA,G3,IL0 PCR Mix (Abgene),G3,15.12,36.88
gDNA,H3,IL0 PCR Mix (Abgene),H3,18.61,33.39
gDNA,A4,IL0 PCR Mix (Abgene),A4,15.39,36.61
gDNA,B4,IL0 PCR Mix (Abgene),B4,16.83,35.17
gDNA,C4,IL0 PCR Mix (Abgene),C4,17.14,34.86
gDNA,D4,IL0 PCR Mix (Abgene),D4,14.75,37.25
gDNA,E4,IL0 PCR Mix (Abgene),E4,16.56,35.44
gDNA,F4,IL0 PCR Mix (Abgene),F4,14.62,37.38
gDNA,G4,IL0 PCR Mix (Abgene),G4,13.12,38.88
gDNA,H4,IL0 PCR Mix (Abgene),H4,15.66,36.34
gDNA,A5,IL0 PCR Mix (Abgene),A5,16.34,35.66
gDNA,B5,IL0 PCR Mix (Abgene),B5,19.58,32.42
gDNA,C5,IL0 PCR Mix (Abgene),C5,16.23,35.77
gDNA,D5,IL0 PCR Mix (Abgene),D5,12.89,39.11
gDNA,E5,IL0 PCR Mix (Abgene),E5,16.61,35.39
gDNA,F5,IL0 PCR Mix (Abgene),F5,14.50,37.50
gDNA,G5,IL0 PCR Mix (Abgene),G5,16.09,35.91
gDNA,H5,IL0 PCR Mix (Abgene),H5,15.81,36.19
gDNA,A6,IL0 PCR Mix (Abgene),A6,20.70,31.30
gDNA,B6,IL0 PCR Mix (Abgene),B6,19.07,32.93
gDNA,C6,IL0 PCR Mix (Abgene),C6,13.11,38.89
gDNA,D6,IL0 PCR Mix (Abgene),D6,14.86,37.14
gDNA,E6,IL0 PCR Mix (Abgene),E6,13.40,38.60
gDNA,F6,IL0 PCR Mix (Abgene),F6,15.58,36.42
gDNA,G6,IL0 PCR Mix (Abgene),G6,14.58,37.42
gDNA,H6,IL0 PCR Mix (Abgene),H6,15.46,36.54
gDNA,A7,IL0 PCR Mix (Abgene),A7,16.55,35.45
gDNA,B7,IL0 PCR Mix (Abgene),B7,20.57,31.43
gDNA,C7,IL0 PCR Mix (Abgene),C7,22.62,29.38
gDNA,D7,IL0 PCR Mix (Abgene),D7,15.25,36.75
gDNA,E7,IL0 PCR Mix (Abgene),E7,15.52,36.48
gDNA,F7,IL0 PCR Mix (Abgene),F7,14.84,37.16
gDNA,G7,IL0 PCR Mix (Abgene),G7,15.77,36.23
gDNA,H7,IL0 PCR Mix (Abgene),H7,17.92,34.08
gDNA,A8,IL0 PCR Mix (Abgene),A8,19.33,32.67
gDNA,B8,IL0 PCR Mix (Abgene),B8,23.54,28.46
gDNA,C8,IL0 PCR Mix (Abgene),C8,21.47,30.53
gDNA,D8,IL0 PCR Mix (Abgene),D8,18.91,33.09
gDNA,E8,IL0 PCR Mix (Abgene),E8,15.09,36.91
gDNA,F8,IL0 PCR Mix (Abgene),F8,14.74,37.26
gDNA,G8,IL0 PCR Mix (Abgene),G8,15.68,36.32
gDNA,H8,IL0 PCR Mix (Abgene),H8,14.07,37.93
gDNA,A9,IL0 PCR Mix (Abgene),A9,21.21,30.79
gDNA,B9,IL0 PCR Mix (Abgene),B9,15.52,36.48
gDNA,C9,IL0 PCR Mix (Abgene),C9,16.02,35.98
gDNA,D9,IL0 PCR Mix (Abgene),D9,15.12,36.88
gDNA,E9,IL0 PCR Mix (Abgene),E9,12.42,39.58
gDNA,F9,IL0 PCR Mix (Abgene),F9,15.37,36.63
gDNA,G9,IL0 PCR Mix (Abgene),G9,15.97,36.03
gDNA,H9,IL0 PCR Mix (Abgene),H9,14.28,37.72
