Source Label,Source Position,Destination Label,Destination Position,Sample Volume,Diluent Volume
Group51_PCR_1,C7,IL0 PCR Mix_3,C7,35,0
Group51_PCR_1,D7,IL0 PCR Mix_3,D7,24,0
Group51_PCR_1,E7,IL0 PCR Mix_3,E7,35,0
Group51_PCR_1,F7,IL0 PCR Mix_1,F7,45,0
Group51_PCR_1,G7,IL0 PCR Mix_3,G7,127,0
Group51_PCR_1,H7,IL0 PCR Mix_1,H7,32,0
Group51_PCR_1,A8,IL0 PCR Mix_3,A8,39,0
Group51_PCR_1,B8,IL0 PCR Mix_2,B8,332,0
Group51_PCR_1,C8,IL0 PCR Mix_3,C8,104,0
Group51_PCR_1,D8,IL0 PCR Mix_1,D8,336,0
Group51_PCR_1,E8,IL0 PCR Mix_2,E8,37,0
Group51_PCR_1,F8,IL0 PCR Mix_2,F8,417,0
Group51_PCR_1,G8,IL0 PCR Mix_3,G8,148,0
Group51_PCR_1,H8,IL0 PCR Mix_3,H8,22,0
Group51_PCR_1,A9,IL0 PCR Mix_2,A9,363,0
Group51_PCR_1,B9,IL0 PCR Mix_3,B9,314,0
Group51_PCR_1,C9,IL0 PCR Mix_3,C9,363,0
Group51_PCR_1,D9,IL0 PCR Mix_3,D9,408,0
Group51_PCR_1,E9,IL0 PCR Mix_1,E9,285,0
Group51_PCR_1,F9,IL0 PCR Mix_3,F9,37,0
Group51_PCR_1,G9,IL0 PCR Mix_3,G9,62,0
Group51_PCR_1,H9,IL0 PCR Mix_1,H9,385,0
Group51_PCR_1,A10,IL0 PCR Mix_2,A10,382,0
Group51_PCR_1,B10,IL0 PCR Mix_2,B10,24,0
Group51_PCR_1,C10,IL0 PCR Mix_2,C10,44,0
Group51_PCR_1,D10,IL0 PCR Mix_2,D10,110,0
Group51_PCR_1,E10,IL0 PCR Mix_1,E10,105,0
Group51_PCR_1,F10,IL0 PCR Mix_2,F10,26,0
Group51_PCR_1,G10,IL0 PCR Mix_2,G10,197,0
Group51_PCR_1,H10,IL0 PCR Mix_2,H10,37,0
Group51_PCR_1,A11,IL0 PCR Mix_2,A11,33,0
Group51_PCR_1,B11,IL0 PCR Mix_3,B11,374,0
Group51_PCR_1,C11,IL0 PCR Mix_2,C11,73,0
Group51_PCR_1,D11,IL0 PCR Mix_1,D11,388,0
Group51_PCR_1,E11,IL0 PCR Mix_1,E11,416,0
Group51_PCR_1,F11,IL0 PCR Mix_3,F11,58,0
Group51_PCR_1,G11,IL0 PCR Mix_2,G11,387,0
Group51_PCR_1,H11,IL0 PCR Mix_1,H11,26,0
Group51_PCR_1,A12,IL0 PCR Mix_2,A12,395,0
Group51_PCR_1,B12,IL0 PCR Mix_2,B12,394,0
Group51_PCR_1,C12,IL0 PCR Mix_3,C12,324,0
Group51_PCR_1,D12,IL0 PCR Mix_1,D12,203,0
Group51_PCR_1,E12,IL0 PCR Mix_2,E12,31,0
Group51_PCR_1,F12,IL0 PCR Mix_3,F12,37,0
Group51_PCR_1,G12,IL0 PCR Mix_2,G12,24,0
