Source Label,Source Position,Destination Label,Destination Position,Sample Volume,Diluent Volume
Group51_PCR_3,G9,IL0 PCR Mix (Abgene#1127),G9,50,0
Group51_PCR_1,H9,IL0 PCR Mix (Abgene#1127),H9,50,0
Group51_PCR_2,A10,IL0 PCR Mix (Abgene#1127),A10,50,0
Group51_PCR_2,B10,IL0 PCR Mix (Abgene#1127),B10,50,0
Group51_PCR_1,C10,IL0 PCR Mix (Abgene#1127),C10,50,0
Group51_PCR_2,D10,IL0 PCR Mix (Abgene#1127),D10,50,0
Group51_PCR_1,E10,IL0 PCR Mix (Abgene#1127),E10,50,0
Group51_PCR_2,F10,IL0 PCR Mix (Abgene#1127),F10,50,0
Group51_PCR_1,G10,IL0 PCR Mix (Abgene#1127),G10,50,0
Group51_PCR_3,H10,IL0 PCR Mix (Abgene#1127),H10,50,0
Group51_PCR_3,A11,IL0 PCR Mix (Abgene#1127),A11,50,0
Group51_PCR_1,B11,IL0 PCR Mix (Abgene#1127),B11,50,0
Group51_PCR_2,C11,IL0 PCR Mix (Abgene#1127),C11,50,0
Group51_PCR_2,D11,IL0 PCR Mix (Abgene#1127),D11,50,0
Group51_PCR_1,E11,IL0 PCR Mix (Abgene#1127),E11,50,0
Group51_PCR_2,F11,IL0 PCR Mix (Abgene#1127),F11,50,0
Group51_PCR_3,G11,IL0 PCR Mix (Abgene#1127),G11,50,0
Group51_PCR_2,H11,IL0 PCR Mix (Abgene#1127),H11,50,0
Group51_PCR_3,A12,IL0 PCR Mix (Abgene#1127),A12,50,0
Group51_PCR_2,B12,IL0 PCR Mix (Abgene#1127),B12,50,0
Group51_PCR_3,C12,IL0 PCR Mix (Abgene#1127),C12,50,0
Group51_PCR_2,D12,IL0 PCR Mix (Abgene#1127),D12,50,0
Group51_PCR_1,E12,IL0 PCR Mix (Abgene#1127),E12,50,0
Group51_PCR_1,F12,IL0 PCR Mix (Abgene#1127),F12,50,0
Group51_PCR_2,G12,IL0 PCR Mix (Abgene#1127),G12,50,0
