Source Label,Source Position,Destination Label,Destination Position,Sample Volume,Diluent Volume
Group51_PCR_2,B7,IL0 PCR Mix_3,B7,50,0
Group51_PCR_3,C7,IL0 PCR Mix_2,C7,50,0
Group51_PCR_3,D7,IL0 PCR Mix_1,D7,50,0
Group51_PCR_1,E7,IL0 PCR Mix_2,E7,50,0
Group51_PCR_2,F7,IL0 PCR Mix_3,F7,50,0
Group51_PCR_1,G7,IL0 PCR Mix_3,G7,50,0
Group51_PCR_3,H7,IL0 PCR Mix_2,H7,50,0
Group51_PCR_2,A8,IL0 PCR Mix_3,A8,50,0
Group51_PCR_1,B8,IL0 PCR Mix_1,B8,50,0
Group51_PCR_2,C8,IL0 PCR Mix_3,C8,50,0
Group51_PCR_1,D8,IL0 PCR Mix_2,D8,50,0
Group51_PCR_2,E8,IL0 PCR Mix_1,E8,50,0
Group51_PCR_2,F8,IL0 PCR Mix_2,F8,50,0
Group51_PCR_2,G8,IL0 PCR Mix_1,G8,50,0
Group51_PCR_3,H8,IL0 PCR Mix_1,H8,50,0
Group51_PCR_3,A9,IL0 PCR Mix_1,A9,50,0
Group51_PCR_3,B9,IL0 PCR Mix_1,B9,50,0
Group51_PCR_3,C9,IL0 PCR Mix_3,C9,50,0
Group51_PCR_3,D9,IL0 PCR Mix_3,D9,50,0
Group51_PCR_3,E9,IL0 PCR Mix_3,E9,50,0
Group51_PCR_1,F9,IL0 PCR Mix_3,F9,50,0
Group51_PCR_3,G9,IL0 PCR Mix_2,G9,50,0
Group51_PCR_2,H9,IL0 PCR Mix_3,H9,50,0
Group51_PCR_2,A10,IL0 PCR Mix_2,A10,50,0
Group51_PCR_3,B10,IL0 PCR Mix_1,B10,50,0
Group51_PCR_1,C10,IL0 PCR Mix_2,C10,50,0
Group51_PCR_1,D10,IL0 PCR Mix_3,D10,50,0
Group51_PCR_1,E10,IL0 PCR Mix_3,E10,50,0
Group51_PCR_2,F10,IL0 PCR Mix_2,F10,50,0
Group51_PCR_2,G10,IL0 PCR Mix_2,G10,50,0
Group51_PCR_3,H10,IL0 PCR Mix_3,H10,50,0
Group51_PCR_2,A11,IL0 PCR Mix_1,A11,50,0
Group51_PCR_3,B11,IL0 PCR Mix_1,B11,50,0
Group51_PCR_1,C11,IL0 PCR Mix_2,C11,50,0
Group51_PCR_1,D11,IL0 PCR Mix_2,D11,50,0
Group51_PCR_3,E11,IL0 PCR Mix_2,E11,50,0
Group51_PCR_2,F11,IL0 PCR Mix_1,F11,50,0
Group51_PCR_3,G11,IL0 PCR Mix_2,G11,50,0
Group51_PCR_3,H11,IL0 PCR Mix_3,H11,50,0
Group51_PCR_1,A12,IL0 PCR Mix_2,A12,50,0
Group51_PCR_3,B12,IL0 PCR Mix_1,B12,50,0
Group51_PCR_1,C12,IL0 PCR Mix_2,C12,50,0
Group51_PCR_3,D12,IL0 PCR Mix_3,D12,50,0
Group51_PCR_1,E12,IL0 PCR Mix_2,E12,50,0
Group51_PCR_1,F12,IL0 PCR Mix_3,F12,50,0
Group51_PCR_2,G12,IL0 PCR Mix_2,G12,50,0
