Source Label,Source Position,Destination Label,Destination Position,Sample Volume,Diluent Volume
Group51_PCR_3,G10,IL0 PCR Mix_1,G10,265,0
Group51_PCR_3,H10,IL0 PCR Mix_2,H10,54,0
Group51_PCR_2,A11,IL0 PCR Mix_3,A11,44,0
Group51_PCR_1,B11,IL0 PCR Mix_1,B11,330,0
Group51_PCR_2,C11,IL0 PCR Mix_2,C11,33,0
Group51_PCR_3,D11,IL0 PCR Mix_2,D11,340,0
Group51_PCR_2,E11,IL0 PCR Mix_1,E11,25,0
Group51_PCR_3,F11,IL0 PCR Mix_2,F11,356,0
Group51_PCR_2,G11,IL0 PCR Mix_1,G11,42,0
Group51_PCR_3,H11,IL0 PCR Mix_1,H11,42,0
Group51_PCR_2,A12,IL0 PCR Mix_1,A12,384,0
Group51_PCR_2,B12,IL0 PCR Mix_3,B12,54,0
Group51_PCR_1,C12,IL0 PCR Mix_1,C12,270,0
Group51_PCR_3,D12,IL0 PCR Mix_3,D12,47,0
Group51_PCR_2,E12,IL0 PCR Mix_2,E12,31,0
Group51_PCR_1,F12,IL0 PCR Mix_1,F12,169,0
Group51_PCR_1,G12,IL0 PCR Mix_2,G12,107,0
