Source Label,Source Position,Destination Label,Destination Position,Sample Volume,Diluent Volume
Group51_PCR_3,D10,IL0 PCR Mix_1,D10,324,0
Group51_PCR_1,E10,IL0 PCR Mix_1,E10,210,0
Group51_PCR_1,F10,IL0 PCR Mix_1,F10,353,0
Group51_PCR_3,G10,IL0 PCR Mix_1,G10,49,0
Group51_PCR_1,H10,IL0 PCR Mix_1,H10,319,0
Group51_PCR_1,A11,IL0 PCR Mix_1,A11,36,0
Group51_PCR_2,B11,IL0 PCR Mix_1,B11,41,0
Group51_PCR_3,C11,IL0 PCR Mix_1,C11,39,0
Group51_PCR_1,D11,IL0 PCR Mix_1,D11,308,0
Group51_PCR_3,E11,IL0 PCR Mix_1,E11,338,0
Group51_PCR_3,F11,IL0 PCR Mix_1,F11,314,0
Group51_PCR_3,G11,IL0 PCR Mix_1,G11,416,0
Group51_PCR_1,H11,IL0 PCR Mix_1,H11,79,0
Group51_PCR_2,A12,IL0 PCR Mix_1,A12,23,0
Group51_PCR_3,B12,IL0 PCR Mix_1,B12,33,0
Group51_PCR_2,C12,IL0 PCR Mix_1,C12,41,0
Group51_PCR_1,D12,IL0 PCR Mix_1,D12,379,0
Group51_PCR_3,E12,IL0 PCR Mix_1,E12,25,0
Group51_PCR_1,F12,IL0 PCR Mix_1,F12,330,0
Group51_PCR_1,G12,IL0 PCR Mix_1,G12,314,0
